year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2013,Nissan,Juke,SV,Hatchback,automatic,jn8af5mr4dt219691,la,1.9,60887.0,red,black,"jpmorgan chase bank,n.a.",14100,9000,2015-04-22 04:00:00
2015,Kia,Sorento,LX,SUV,automatic,5xyktca67fg584632,ca,4.9,20237.0,white,beige,"kia motors america, inc",20300,19700,2015-04-14 05:30:00
2012,Hyundai,Veloster,Base,Hatchback,automatic,kmhtc6ad3cu049856,ne,4.2,9296.0,red,gray,jensen incorporated,14150,13000,2015-04-23 04:00:00
2012,Infiniti,G Sedan,G37x,G Sedan,automatic,jn1cv6ar9cm676297,il,4.8,29677.0,white,black,nissan infiniti lt,19950,26000,2015-04-14 03:00:00
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap7cn556354,oh,4.1,32422.0,silver,black,nissan-infiniti lt,12500,9400,2015-04-14 02:30:00
2011,Chevrolet,Impala,LT Fleet,Sedan,automatic,2g1wg5ek8b1288038,ms,1.0,68841.0,burgundy,black,central sunbelt fcu,8525,4000,2015-04-09 03:30:00
2011,Kia,Optima,LX,Sedan,automatic,knagm4a76b5057277,tx,4.2,57480.0,black,gray,tdaf remarketing,10650,10000,2015-04-08 03:15:00
2010,Kia,Soul,!,Wagon,,kndjt2a26a7181122,pa,3.9,53782.0,black,black,primeritus remarketing/crescent bank & trust,9675,7400,2015-04-24 02:00:00
2009,Saturn,Aura,XE,Sedan,automatic,1g8zs57b89f206273,nv,2.8,131168.0,blue,gray,veros credit,3900,2800,2015-04-09 05:00:00
2014,Chevrolet,Express Cargo,2500,Van,automatic,1gcwgffa0e1191994,ca,2.0,22827.0,white,gray,enterprise veh exchange/rental,21300,17800,2015-04-08 08:05:00
2007,Saturn,Outlook,XR,SUV,automatic,5gzer33727j116227,ne,2.0,127160.0,silver,black,woodhouse ford inc,6525,3100,2015-04-08 03:00:00
2006,Suzuki,Grand Vitara,Luxury,SUV,automatic,js3te947964100059,sc,1.7,140454.0,red,black,south carolina state credit union,3275,800,2015-04-09 02:30:00
2005,BMW,5 Series,530i,Sedan,automatic,wbana73565cr57352,pa,2.8,114979.0,black,black,honda north,6800,5700,2015-04-08 05:00:00
2005,,,,,automatic,1fmzu73k15ua80891,ne,2.0,118926.0,brown,tan,woodhouse ford inc,3825,1700,2015-04-22 03:00:00
2005,Ford,F-150,XLT,SuperCrew,automatic,1ftpw125x5fa26234,ca,1.9,107551.0,red,gray,onemain rem/delta dealer,8275,7200,2015-04-08 05:30:00
2004,Dodge,Stratus,SXT,Sedan,automatic,1b3el46r04n292852,pa,1.9,51459.0,gold,gray,executive motors & leasing,2050,2600,2015-04-08 02:30:00
2003,Audi,A4,1.8T quattro,Sedan,automatic,waulc68e03a116334,pa,2.6,133644.0,beige,tan,classic mazda,2275,2200,2015-04-08 05:00:00
1998,Ford,Mustang,Base,Coupe,manual,1fafp4049wf212438,ga,1.9,139671.0,black,gray,nalley kia,1200,900,2015-04-14 06:00:00
2015,Ford,Expedition,EL Limited,SUV,automatic,1fmjk2atxfef09376,mo,4.4,19174.0,white,black,budget rent a car/kansas city funding llc,46000,47000,2015-04-08 03:30:00
2013,Dodge,Charger,SE,Sedan,automatic,2c3cdxbg6dh689150,ga,2.6,65638.0,white,black,the hertz corporation,14850,11300,2015-04-14 02:30:00
2013,Ford,Escape,SEL,SUV,automatic,1fmcu9h97duc87047,mn,4.6,51984.0,silver,black,hertz car exchange inc/oklahoma city,18500,9100,2015-04-08 03:30:00
2013,Ford,Fusion,SE,Sedan,automatic,3fa6p0h71dr118478,il,3.9,14737.0,black,black,"ford motor credit company,llc",15400,17200,2015-04-16 03:00:00
2012,Nissan,Sentra,2.0 SR,Sedan,,3n1ab6ap2cl740110,tx,4.4,32528.0,white,gray,nissan-infiniti lt,10850,16800,2015-04-22 03:30:00
2008,Volkswagen,Touareg 2,V8 FSI,SUV,automatic,wvgcb77l98d028864,nc,2.8,119781.0,black,beige,primeritus remarketing/coastal fcu,10500,4500,2015-04-27 02:30:00
2005,Dodge,Stratus,SXT,Sedan,automatic,1b3el46r95n706650,nm,1.9,103027.0,gold,gray,dt credit corporation,1975,700,2015-04-08 07:15:00
2014,Chrysler,300,Base,Sedan,automatic,2c3ccaag2eh335807,fl,4.0,20150.0,white,black,hertz corporation/gdp,19900,20200,2015-04-13 05:30:00
2004,Ford,F-150,XLT,SuperCab,automatic,1ftpx12594na22824,tx,3.7,102132.0,gray,gray,state superior fin,6200,6300,2015-04-30 03:30:00
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg5er268974,fl,4.0,28712.0,gold,tan,pv holding inc/gdp,18800,18500,2015-04-13 05:30:00
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg5er292367,fl,4.0,28581.0,blue,black,pv holding inc/gdp,18850,19100,2015-04-13 05:30:00
2014,Nissan,Armada,Platinum,SUV,automatic,5n1aa0nf3en607353,tx,4.1,12303.0,black,—,nissan north america inc.,38300,11000,2015-04-16 03:00:00
2014,Nissan,Juke,S,Hatchback,automatic,jn8af5mrxet359178,tx,4.9,9127.0,silver,black,nissan north america inc.,16350,13200,2015-04-16 03:00:00
2013,Dodge,Dart,SXT,Sedan,automatic,1c3cdfba3dd195363,wa,3.2,39887.0,silver,beige,enterprise veh exchange/rental,11350,9500,2015-04-08 06:10:00
2012,Ford,Fusion,SEL,Sedan,automatic,3fahp0ja5cr180172,il,4.1,39008.0,blue,black,"ford motor credit company,llc",13000,13300,2015-04-23 03:00:00
2012,Hyundai,Elantra Touring,GLS,Hatchback,automatic,kmhdb8ae0cu139946,ga,3.5,98793.0,silver,gray,wilmar leasing inc,8550,6200,2015-04-14 02:30:00
2012,Kia,Soul,Base,Wagon,automatic,kndjt2a5xc7447822,fl,2.6,29097.0,—,black,kia motors finance,10300,14800,2015-04-14 02:30:00
2005,Chrysler,Sebring,Base,Sedan,automatic,1c3el46j85n561940,ca,2.3,158003.0,white,black,automotive remarketing inc,1125,400,2015-04-15 08:00:00
2005,Honda,Accord,EX V-6,Sedan,,1hgcm66545a036834,pa,3.0,99396.0,silver,black,nawi leasing inc,6150,4250,2015-04-24 02:00:00
2004,Chevrolet,Malibu,Base,Sedan,automatic,1g1nd52f04m645411,pa,2.0,97338.0,beige,brown,west herr auto exchange inc,1950,1400,2015-04-15 05:00:00
2003,Cadillac,CTS,Base,Sedan,automatic,1g6dm57n830157514,ga,1.9,118884.0,black,black,honor finance,3225,1300,2015-04-14 02:30:00
2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg9er339965,pa,4.0,29565.0,white,black,vigor leasing,18650,18400,2015-04-16 02:30:00
2014,Dodge,Charger,SXT,Sedan,,2c3cdxhg4eh314222,pa,5.0,26655.0,blue,black,hertz corporation/gdp,19100,15500,2015-04-16 02:30:00
2014,Ford,Expedition,EL King Ranch,SUV,automatic,1fmjk1j51eef38890,il,4.4,35536.0,black,tan,avis budget group,32400,17000,2015-04-21 04:00:00
2014,Ford,Mustang,V6,Convertible,automatic,1zvbp8em8e5259728,il,4.8,20574.0,black,black,ford motor credit company,20100,27000,2015-04-23 03:00:00
2015,Ford,Fusion Hybrid,SE,Sedan,automatic,3fa6p0lu4fr131774,il,4.9,18595.0,gray,black,ford motor credit company,18750,36500,2015-04-21 04:00:00
2013,Hyundai,Elantra,GLS,Sedan,automatic,5npdh4ae6dh306771,fl,3.7,24538.0,gray,gray,hyundai motor finance,12150,12200,2015-04-14 02:30:00
2012,Toyota,RAV4,Base,SUV,automatic,jtmbf4dv1cd045353,oh,3.5,37003.0,black,beige,toyota financial services,15800,19300,2015-04-21 02:30:00
2009,Chevrolet,HHR,LT,Wagon,automatic,3gnca53v99s510925,nc,3.4,95990.0,red,gray,cape fear credit union,5575,4800,2015-04-20 02:30:00
2008,Chevrolet,Cobalt,LT,Sedan,automatic,1g1al58f187117986,md,1.9,129659.0,black,tan,darcars chrysler jeep,2925,800,2015-04-21 02:30:00
2008,Ford,Expedition EL,Limited,SUV,automatic,1fmfk19568la61139,tx,3.5,99642.0,black,black,mike brown chrysler dodge jeep,13350,15000,2015-04-30 04:00:00
2008,Mercury,Mountaineer,Base,SUV,automatic,4m2eu47e98uj08859,nc,1.9,139585.0,beige,black,north state acceptance,4950,3900,2015-04-13 02:30:00
2006,Saab,9-5,Base,Sedan,automatic,ys3eh49g063507292,fl,1.9,184985.0,red,beige,whetstone partners,2650,500,2015-04-09 04:35:00
2006,Mercury,Mariner,Convenience,SUV,automatic,4m2cu56z66kj15519,md,2.0,74255.0,gray,black,darcars ford,5750,2600,2015-04-14 06:00:00
2004,Chrysler,Concorde,LXi,Sedan,automatic,2c3hd36m34h660137,tx,1.9,135909.0,blue,tan,mike brown chrysler dodge jeep,1350,500,2015-04-09 04:00:00
2004,Isuzu,Rodeo,S,SUV,automatic,4s2ck58w944301186,pa,2.0,204688.0,silver,gray,credit acceptance corp/vrs/southfield,400,400,2015-04-14 02:30:00
2004,Nissan,Armada,SE,SUV,automatic,5n1aa08b44n706030,nj,1.9,100222.0,green,gray,united auto credit/newport beach,8475,4500,2015-04-15 02:30:00
2003,Chevrolet,Impala,LS,Sedan,automatic,2g1wh52k439209291,nj,1.9,107305.0,black,gray,united auto credit/newport beach,2925,600,2015-04-15 02:30:00
2003,Nissan,Xterra,XE,SUV,,5n1ed28y13c650776,nj,1.9,111073.0,gray,black,peoples credit company inc,3275,1550,2015-04-15 02:30:00
2003,Saturn,VUE,Base,SUV,manual,5gzcz23d53s837377,md,1.0,1.0,black,gray,b & y used cars,2250,250,2015-04-14 06:00:00
1998,Pontiac,Grand Prix,GT,Sedan,automatic,1g2wp52k8wf328343,fl,1.9,134852.0,black,brown,hertz remarketing,1125,300,2015-04-09 02:35:00
2014,Ford,Explorer,Limited,SUV,automatic,1fm5k7f84egb64061,ga,3.5,33831.0,gray,black,ars/avis budget group,26600,27900,2015-04-21 02:30:00
2014,Ford,F-150,XLT,SuperCrew,automatic,1ftfw1cf1efc16569,mo,4.1,27053.0,black,gray,ars/enterprise,25600,18000,2015-04-14 04:00:00
2012,Nissan,Sentra,2.0 SR,Sedan,automatic,3n1ab6ap8cl715499,fl,2.6,42122.0,blue,gray,nissan-infiniti lt,10500,19000,2015-04-14 02:30:00
2014,Ford,E-Series Van,E-250,E-Series Van,,1ftne2ew9eda63453,nj,3.8,9390.0,white,gray,u-haul,21100,22600,2015-04-15 02:30:00
2014,Ford,Focus,SE,Sedan,automatic,1fadp3f20el151455,tn,3.6,41342.0,white,black,ars/avis budget group,11350,17500,2015-04-22 03:00:00
2013,Ford,Edge,Limited,SUV,automatic,2fmdk4kc8dba60361,tn,4.4,35153.0,—,black,"ford motor credit company,llc",23600,13100,2015-04-15 03:00:00
2012,Ford,Edge,SEL,SUV,automatic,2fmdk4jc7cba55362,ny,3.8,31466.0,off-white,black,"ford motor credit company,llc",22100,21100,2015-04-15 02:20:00
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap9cn511125,nj,2.2,35087.0,white,black,nissan-infiniti lt,12300,14500,2015-04-15 02:30:00
2012,Nissan,Rogue,SV,SUV,automatic,jn8as5mv3cw382418,nj,3.7,40030.0,white,gray,nissan-infiniti lt,15400,13500,2015-04-15 02:30:00
2012,Toyota,Camry,LE,Sedan,automatic,4t1bf1fk8cu019197,fl,4.4,23495.0,gold,beige,world omni financial corporation,14100,13900,2015-04-21 02:30:00
2012,Toyota,Highlander,Limited,SUV,,5tddk3eh4cs159178,pa,4.4,48306.0,off-white,black,big tree auto brokers,27600,25400,2015-04-10 02:00:00
2009,Toyota,Corolla,S,Sedan,automatic,2t1bu40e29c172677,tx,2.7,123665.0,silver,black,onemain remarketing services,7500,5600,2015-04-09 03:30:00
2005,Honda,Odyssey,EX-L,Minivan,automatic,5fnrl38725b087006,fl,2.0,164259.0,gray,gray,d&a fine cars,4600,3700,2015-04-10 02:25:00
2002,Ford,Explorer,XLT,SUV,automatic,1fmdu73w72ud67239,nj,1.9,190036.0,silver,gray,lester glenn ford,1125,500,2015-04-22 02:30:00
2014,Ford,Escape,SE,SUV,automatic,1fmcu0gx6euc09095,nj,3.7,37422.0,—,gray,lease plan usa,16300,14300,2015-04-22 02:30:00
2014,Ford,Fusion,SE,Sedan,automatic,3fa6p0h97er323175,ga,3.5,34296.0,red,off-white,avis budget group,16150,11000,2015-04-14 02:30:00
2014,Ford,Taurus,Limited,Sedan,,1fahp2f85eg163612,pa,3.5,33394.0,silver,black,avis budget group,19900,16800,2015-04-17 02:00:00
2014,Toyota,Tundra,SR5,Double Cab,automatic,5tfty5f17ex008663,fl,4.3,18445.0,white,gray,centerone/southeast toyota distributors,27800,22400,2015-04-14 02:30:00
2013,Chevrolet,Spark,2LT,Hatchback,automatic,kl8cf6s94dc531550,mo,3.3,53192.0,silver,gray,the hertz corporation,7950,12300,2015-04-15 03:00:00
2013,Ford,Focus,SE,Hatchback,automatic,1fadp3k28dl278538,co,3.6,53347.0,white,black,the hertz corporation,10050,34100,2015-04-15 05:15:00
2013,Nissan,Sentra,SV,Sedan,automatic,3n1ab7ap5dl727777,tn,3.7,35190.0,gray,black,avis corporation,11000,9700,2015-04-22 03:30:00
2015,Hyundai,Genesis,5.0,Sedan,automatic,kmhgn4jf9fu062858,fl,4.9,21.0,gray,beige,hyundai motor america/co car,43100,33000,2015-04-14 02:30:00
2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap2dc131675,fl,4.3,54428.0,white,beige,nissan-infiniti lt,14950,10400,2015-04-14 02:30:00
2013,Toyota,Corolla,LE,Sedan,automatic,5yfbu4ee3dp141360,fl,2.4,54445.0,gray,gray,the hertz corporation,10850,11000,2015-04-29 02:15:00
2012,Dodge,Grand Caravan,SXT,Minivan,automatic,2c4rdgcg1cr241492,ca,3.6,161181.0,silver,black,the hertz corporation,7525,3000,2015-04-22 08:10:00
2012,Ford,Escape,XLT,SUV,automatic,1fmcu0d79ckc74889,nj,4.6,25521.0,blue,black,"ford motor credit company,llc",15600,20000,2015-04-15 02:00:00
2012,Ford,Escape,XLT,SUV,automatic,1fmcu0dg4ckc73553,nj,4.6,36449.0,blue,black,"ford motor credit company,llc",15250,10100,2015-04-15 02:00:00
2012,Ford,Explorer,XLT,SUV,automatic,1fmhk8d89cga47577,tn,4.4,26049.0,—,black,ford-lincoln dealer program,27100,8000,2015-04-22 03:00:00
2012,Honda,Civic,LX,Sedan,automatic,19xfb2f54ce041892,il,2.6,21269.0,gray,gray,"ahfc/honda lease trust/hvt, inc. eot",11700,11900,2015-04-16 03:00:00
2012,Honda,Civic,EX,Sedan,automatic,19xfb2f89ce089222,il,1.9,34443.0,burgundy,purple,"ahfc/honda lease trust/hvt, inc.",12500,12700,2015-04-16 03:00:00
2012,Toyota,Corolla,S,Sedan,automatic,5yfbu4ee0cp038749,fl,2.8,32245.0,gray,black,world omni financial corporation,13000,35500,2015-04-21 02:30:00
2012,Toyota,Highlander,SE,SUV,automatic,5tdzk3eh8cs065035,tx,2.5,22325.0,white,beige,motorlease corporation,27100,24200,2015-04-28 03:00:00
2011,Ford,Ranger,SPORT,SuperCab,automatic,1ftlr4fe2bpa45688,il,1.9,213368.0,white,black,walser leasing,13800,3100,2015-04-14 04:00:00
2010,Chevrolet,Equinox,LT1,SUV,automatic,2cnfleew5a6233307,nc,1.0,185004.0,silver,black,dt credit corporation,9675,2250,2015-04-14 01:30:00
2010,Ford,E-Series Van,E-350 Super Duty,E-Series Van,automatic,1ftse3el5ada85796,wi,2.9,117230.0,white,gray,sutton ford/ge,8275,6000,2015-04-15 03:00:00
2008,Chrysler,Town and Country,Touring,Minivan,automatic,2a8hr54p28r719368,va,2.6,114515.0,red,gray,"key used auto sales, inc",6675,7200,2015-04-16 02:35:00
2008,Ford,Taurus,Limited,Sedan,automatic,1fahp25w98g183205,mi,2.1,175773.0,black,black,"ford motor credit company,llc",2325,1250,2015-04-16 02:00:00
2006,Cadillac,Escalade,Base,SUV,automatic,1gyec63nx6r102315,tx,2.7,140748.0,gold,gray,pfs auto financial,8350,5900,2015-04-29 03:00:00
2006,Chevrolet,TrailBlazer,LS,SUV,automatic,1gndt13s862198276,pa,2.7,135750.0,silver,gray,classic ford,3725,2700,2015-04-15 05:00:00
2006,Hyundai,Santa Fe,GLS,SUV,automatic,km8sc13d56u037353,ca,3.7,107402.0,blue,gray,remarketing by ge/schools first fcu,4150,4100,2015-04-14 05:00:00
2005,Jaguar,X-Type,3.0L,Sedan,automatic,sajwa51a85we56431,il,2.0,123368.0,black,gray,primeritus remarketing/cu recovery,3275,300,2015-04-14 06:00:00
2005,Mercedes-Benz,SL-Class,SL500,Convertible,automatic,wdbsk75f25f103870,fl,2.8,121709.0,silver,black,manheim fort lauderdale,11700,8400,2015-04-17 02:30:00
2003,Honda,Accord,EX,Sedan,automatic,1hgcm56683a103807,md,2.8,191263.0,gray,gray,carbiz,2950,2800,2015-04-21 06:00:00
2002,Dodge,Durango,SLT Plus,SUV,automatic,1b4hr58n72f101104,tn,1.0,138995.0,blue,beige,purple heart,2025,350,2015-04-14 03:00:00
2000,Ford,F-150,XL,Regular Cab,automatic,2ftzf1825yca78392,ny,1.9,184772.0,white,gray,cable vision systems corp,1125,400,2015-04-15 04:00:00
2000,Mitsubishi,Galant,GTZ,Sedan,automatic,4a3aa46l6ye174063,nj,1.0,111022.0,green,gray,jns auto sales inc,1525,300,2015-04-15 05:00:00
2014,Ford,Explorer,Limited,SUV,automatic,1fm5k8f84egb11768,mo,2.7,36286.0,red,black,ars/avis budget group,26500,13800,2015-04-21 03:30:00
2014,Ford,Focus,SE,Hatchback,automatic,1fadp3k26el135427,fl,4.7,23529.0,—,black,"ford motor credit company,llc pd",12750,21700,2015-04-15 03:00:00
2014,Ford,Mustang,V6,Convertible,automatic,1zvbp8em4e5205861,nv,2.1,55388.0,black,black,chapman chry jeep,15750,16900,2015-04-10 04:45:00
2014,Ford,Taurus,SEL,Sedan,,1fahp2h81eg142057,pa,4.6,25110.0,black,black,ford motor credit company,20600,20400,2015-04-23 03:00:00
2014,Hyundai,Elantra,Limited,Sedan,,kmhdh4ae1eu093148,fl,4.8,6343.0,red,tan,hyundai buybacks,16700,14600,2015-04-14 02:30:00
2013,Chevrolet,Cruze,LS,Sedan,automatic,1g1pa5sh9d7101684,nv,2.6,58190.0,silver,gray,"jpmorgan chase bank,n.a.",9725,15700,2015-04-17 04:00:00
2013,Ford,Escape,SEL,SUV,automatic,1fmcu9h99dua61012,mo,3.5,48144.0,gray,black,ars/avis budget group,18700,9800,2015-04-15 03:00:00
2013,Ford,Focus,SE,Sedan,automatic,1fadp3f26dl114991,mi,4.2,39646.0,white,black,"ford motor credit company,llc",10750,10000,2015-04-16 02:00:00
2013,Ford,Focus,Titanium,Sedan,automatic,1fadp3j20dl274467,nj,3.5,23954.0,white,black,"ford motor credit company,llc",14150,11400,2015-04-15 02:00:00
2012,Ford,Edge,SE,SUV,automatic,2fmdk3gc4cba23003,ca,4.8,26702.0,silver,black,"ford motor credit company,llc pd",16850,11200,2015-04-16 05:30:00
2012,Nissan,Versa,1.8 S,Hatchback,automatic,3n1bc1cp2ck235725,fl,3.8,10926.0,white,black,nissan-infiniti lt,10350,67500,2015-04-16 02:15:00
2011,,,,,,2lnbl8ev8bx754699,nj,3.1,232302.0,black,black,american leasing/northstar,4850,7300,2015-04-15 02:30:00
2009,Chevrolet,Silverado 2500HD,Work Truck,Extended Cab,,1gchk49k19e117174,co,1.9,112129.0,white,black,automotive solutions inc,12950,5100,2015-04-21 05:00:00
2008,BMW,X5,4.8i,SUV,automatic,5uxfe83508lz99455,ma,3.8,96170.0,blue,tan,bmw of warwick,15500,12200,2015-04-14 03:00:00
2005,Subaru,Impreza,Outback Sport Special Edition,Wagon,automatic,jf1gg68515h812158,oh,2.6,128914.0,blue,blue,huntington national bank,3950,600,2015-04-16 02:00:00
1994,Mercedes-Benz,C-Class,C280,Sedan,automatic,wdbha28e8rf033980,va,1.0,199249.0,silver,tan,select remarketing group llc/anderson financial,375,300,2015-04-15 02:05:00
2013,Chevrolet,Silverado 1500,LT,Extended Cab,automatic,1gcrkse76dz130420,pa,4.5,14026.0,brown,black,binghamton chrysler jeep dodge,28200,17800,2015-04-10 02:00:00
2013,Dodge,Grand Caravan,SXT,Minivan,automatic,2c4rdgcg8dr717366,tx,3.9,63764.0,white,black,the hertz corporation,12500,10900,2015-04-15 03:00:00
2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap1dn525155,ca,4.4,15212.0,white,black,nissan-infiniti lt,14700,9750,2015-04-14 05:30:00
2012,Nissan,Versa,1.8 S,Hatchback,automatic,3n1bc1cp5ck229739,nj,2.4,22292.0,blue,black,chrysler capital,9750,11200,2015-04-15 02:30:00
2008,Dodge,Caliber,R/T,Wagon,automatic,1b3he78k08d635535,pa,2.0,86805.0,blue,black,west herr auto exchange inc,5600,4300,2015-04-15 02:30:00
2008,Jeep,Patriot,Sport,SUV,automatic,1j8ft28w48d799459,tx,3.7,56925.0,green,gray,kjc auto title loan corp,6875,4100,2015-04-14 03:05:00
2007,Ford,Fusion,SE,Sedan,automatic,3fahp07z57r229812,pa,3.0,120485.0,red,tan,west herr auto exchange inc,3725,2950,2015-04-15 05:00:00
2006,BMW,X5,4.4i,SUV,automatic,5uxfb53576lv26561,ca,3.7,78017.0,gray,beige,meridian remarketing,9950,8300,2015-04-15 05:30:00
2006,Chevrolet,Equinox,LS,SUV,automatic,2cndl23fx66066149,pa,3.0,95311.0,purple,gray,west herr auto exchange inc,5250,4000,2015-04-15 02:30:00
2006,Pontiac,Grand Prix,Base,Sedan,automatic,2g2wp552561189677,pa,3.0,132980.0,blue,black,west herr auto exchange inc,2700,2600,2015-04-15 05:00:00
2006,Pontiac,G6,Base,Sedan,automatic,1g2zg558164194347,pa,1.0,89741.0,gray,black,west herr auto exchange inc,4625,2500,2015-04-15 02:30:00
2006,Toyota,Corolla,CE,Sedan,automatic,2t1br32e66c567515,ma,2.1,123668.0,blue,tan,imperial chevrolet,4175,2400,2015-04-14 03:00:00
2005,Chevrolet,Equinox,LS,SUV,automatic,2cndl13f256029864,pa,2.1,142348.0,green,gray,dt credit corporation,2725,400,2015-04-15 02:30:00
2005,Ford,Escape,XLT,SUV,automatic,1fmyu93z85kc80800,pa,2.0,142276.0,gray,gray,west herr auto exchange inc,3550,1800,2015-04-15 05:00:00
2005,Dodge,Grand Caravan,SXT,Minivan,automatic,2d4gp44l25r432417,il,1.9,118534.0,silver,gray,first merit bank,2800,1400,2015-04-16 03:00:00
2005,Nissan,Altima,3.5 SE,Sedan,automatic,1n4bl11e65c215538,pa,2.0,118070.0,gray,gray,west herr auto exchange inc,3575,2200,2015-04-15 05:00:00
2003,Chevrolet,Monte Carlo,LS,Coupe,automatic,2g1ww12e539314494,va,2.0,181612.0,silver,gray,ace motor acceptance corporation,1075,225,2015-04-16 04:50:00
2003,Oldsmobile,Bravada,Base,SUV,automatic,1ghdt13s432102951,pa,2.0,148204.0,red,gray,west herr auto exchange inc,2500,2000,2015-04-15 05:00:00
2002,Chevrolet,Venture,LS,Minivan,automatic,1gndx03e82d150414,la,2.0,148077.0,white,gray,automotive remarketing inc/resale auto,1050,275,2015-04-29 05:00:00
2002,Chevrolet,Malibu,Base,Sedan,,1g1nd52j82m673569,fl,2.0,1.0,white,tan,broward county sheriffs office,1775,700,2015-04-14 02:32:00
2002,Subaru,Outback,Limited,Sedan,automatic,4s3be686027202661,ut,2.2,180309.0,beige,tan,utah first credit union,2375,1900,2015-04-15 04:30:00
2001,Ford,F-150,XLT,SuperCab,automatic,2ftpx18l51ca28241,pa,2.0,110342.0,brown,brown,west herr auto exchange inc,3400,2950,2015-04-15 05:00:00
2013,Chevrolet,Silverado 1500,LT,Extended Cab,automatic,1gcrcse01dz203337,wi,2.1,2231.0,red,gray,dupaco community credit union,26500,11600,2015-04-15 03:00:00
2013,Ford,Explorer,XLT,SUV,automatic,1fm5k8d8xdgc92957,mi,4.3,33564.0,black,black,"ford motor credit company,llc",27400,23400,2015-04-16 02:00:00
2012,Chevrolet,Volt,Base,Hatchback,automatic,1g1rf6e46cu114787,ca,3.0,43980.0,off-white,beige,remarketing by ge/riverside remarketing group,13600,15250,2015-04-14 05:00:00
2012,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap1cm933306,tx,3.8,21382.0,gray,gray,nissan infiniti lt,20800,18400,2015-04-15 03:30:00
2012,Nissan,Altima,3.5 SR,Sedan,automatic,1n4bl2ap1cc196918,pa,2.9,35738.0,gray,black,nissan-infiniti lt,15300,15000,2015-04-17 02:00:00
2012,Nissan,Maxima,3.5 SV,Sedan,automatic,1n4aa5ap2cc860307,pa,3.5,25415.0,—,black,nissan-infiniti lt,18750,16000,2015-04-17 02:00:00
2008,Chevrolet,HHR,LT,Wagon,automatic,3gnda23dx8s524907,mi,1.9,87702.0,silver,gray,credit acceptance corp/vrs/southfield,4925,1000,2015-04-16 02:30:00
2008,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bk12g781788803,az,1.9,142455.0,white,beige,peoples credit company inc,3025,1600,2015-04-16 05:00:00
2007,Lincoln,MKZ,Base,Sedan,,3lnhm26t87r616930,ca,3.4,83471.0,gold,beige,hemet hills auto sales,7225,6400,2015-04-14 05:30:00
2007,Nissan,Sentra,2.0 S,Sedan,automatic,3n1ab61e27l700940,ma,2.8,125531.0,white,tan,south jersey federal credit union,3975,3250,2015-04-14 02:30:00
2007,Toyota,4Runner,Limited,SUV,automatic,jtezu17r570093030,ga,3.8,127942.0,silver,beige,bank of america,11800,11600,2015-04-16 02:30:00
2004,Dodge,Durango,Limited,SUV,automatic,1d4hd58d04f180047,tx,2.8,166015.0,black,gray,"consolidated asset recovery systems, inc.",2600,1500,2015-04-16 03:30:00
2004,Dodge,Dakota,SLT,Club Cab,automatic,1d7gl42k04s733886,tx,2.3,143961.0,white,black,pra recievables management llc,2600,2200,2015-04-15 03:00:00
2004,Nissan,Sentra,SE-R,Sedan,manual,3n1ab51d14l731478,tn,1.9,102155.0,white,black,autonation honda covington pike,2725,1100,2015-04-14 03:30:00
