year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2012,Scion,xB,Base,Wagon,automatic,jtlze4fe5cj023957,md,3.8,54856.0,silver,black,prestige financial services,10400,8800,2015-07-02 06:20:00
2014,Ford,Transit Connect,Wagon Titanium LWB,Minivan,automatic,nm0ge9g79e1158889,il,4.4,9931.0,silver,gray,quality auto sales usa inc,22200,33300,2015-07-07 07:00:00
2014,Nissan,Sentra,FE+ S,Sedan,automatic,3n1ab7ap1ey260510,ca,1.9,12668.0,gray,gray,enterprise vehicle exchange / tra / rental / tulsa,11850,3800,2015-07-07 09:30:00
2011,Mercedes-Benz,GL-Class,GL350 BlueTEC,SUV,automatic,4jgbf2fe0ba628901,fl,4.2,46660.0,gray,tan,remarketing by ge/nextgear capital,32700,24100,2015-07-09 07:00:00
2013,Hyundai,Elantra,GLS,Sedan,,5npdh4ae6dh334764,pa,3.8,15807.0,red,beige,hyundai motor finance,11700,12000,2015-07-08 06:30:00
2013,Toyota,Tacoma,V6,Double Cab,automatic,5tfmu4fn9dx016565,mi,4.7,42920.0,blue,gray,stratford hyundai,25600,23000,2015-07-07 06:30:00
2013,Dodge,Avenger,SE,sedan,automatic,1c3cdzab9dn665353,nc,2.6,48687.0,black,black,courtesy kia mitsubishi,9500,10700,2015-07-07 06:15:00
2013,Ford,Edge,Limited,SUV,,2fmdk4kc0dbb90957,ca,2.9,61430.0,green,gray,the hertz corporation,16450,14000,2015-07-08 09:30:00
2012,Kia,Optima,LX,Sedan,automatic,5xxgm4a70cg062555,mn,1.9,75262.0,gray,gray,kia motors finance,9650,8500,2015-07-08 07:30:00
2006,Lexus,RX 330,Base,SUV,automatic,2t2ga31u16c045215,fl,3.4,84666.0,white,tan,germain lexus,10350,9000,2015-07-07 06:15:00
2014,Ford,F-250 Super Duty,XLT,Crew Cab,automatic,1ft7w2bt6eea59001,tx,3.9,66683.0,white,gray,enterprise fleet management exchange,27300,26000,2015-07-07 06:00:00
2013,Dodge,Avenger,SE,sedan,automatic,1c3cdzab3dn516873,tx,2.1,58753.0,white,black,national auto lenders,9000,6700,2015-07-08 07:00:00
2013,Nissan,Sentra,S,Sedan,manual,3n1ab7ap3dl670530,ga,3.8,39040.0,off-white,gray,landmark dodge inc,9750,8000,2015-07-07 06:30:00
2012,Ford,Edge,SE,SUV,automatic,2fmdk3g98cba16320,fl,2.7,101699.0,silver,gray,santander consumer,12500,10600,2015-07-01 12:35:00
2012,Ford,F-150,Lariat,SuperCrew,automatic,1ftfw1ef3cfa14259,ca,3.8,82769.0,silver,black,farm credit leasing exchange inc,24600,26250,2015-07-08 09:30:00
2011,GMC,Yukon XL,Denali,SUV,automatic,1gks2mef5br272005,fl,2.8,89107.0,black,black,arcadia chevrolet buick inc.,27000,24900,2015-07-08 07:40:00
2008,Lexus,LS 460,L,Sedan,automatic,jthgl46f685032277,tx,3.7,58962.0,black,tan,vroom,25700,28000,2015-07-02 08:00:00
2012,Chevrolet,Traverse,LS,SUV,automatic,1gnkreedxcj420233,ms,2.1,44947.0,gray,gray,primeritus remarketing/compass bank,16100,5500,2015-07-07 10:10:00
2013,Toyota,RAV4,LE,SUV,automatic,2t3bfrev0dw027393,ne,3.6,44853.0,gray,gray,the hertz corporation,16100,16200,2015-07-08 07:20:00
2014,Dodge,Charger,SE,Sedan,automatic,2c3cdxbg8eh198077,fl,3.2,22240.0,blue,black,hertz corporation/gdp,16250,15500,2015-07-08 07:15:00
2014,Dodge,Charger,SE,Sedan,automatic,2c3cdxbg1eh192394,fl,4.0,21034.0,blue,black,hertz corporation/gdp,16400,15900,2015-07-06 09:30:00
2013,Ram,C/V Tradesman,Base,Minivan,automatic,2c4jrgag8dr695807,ga,3.7,112729.0,white,black,innovative auto llc,6400,6000,2015-07-07 10:00:00
2012,BMW,5 Series,535i xDrive,Sedan,,wbafu7c57cdu62497,pa,2.8,48729.0,black,black,financial services remarketing (lease),27300,27750,2015-07-09 06:00:00
2015,Ford,Escape,SE,SUV,automatic,1fmcu0g97fua80240,sc,4.8,8138.0,black,gray,enterprise vehicle exchange / tra / rental / tulsa,20600,15000,2015-07-02 07:00:00
2015,Volvo,V60,T5 Drive-E,Wagon,automatic,yv140meb1f1207934,ca,4.4,20846.0,silver,black,volvo na rep/world omni,29000,23000,2015-07-02 09:30:00
2011,Volkswagen,Routan,SEL,Minivan,,2v4rw5dg3br750162,pa,3.5,50639.0,white,—,luxury fleet serv inc,11100,14500,2015-07-03 06:00:00
2013,Ford,Escape,SEL,SUV,automatic,1fmcu0hx8dub45431,il,3.6,25311.0,green,gray,"ford motor credit company,llc",18300,16000,2015-07-08 07:00:00
2007,GMC,Yukon,SLE,SUV,automatic,1gkfc130x7r230979,fl,1.9,85467.0,white,gray,zimmerman auto brokers inc,17300,14700,2015-07-07 06:15:00
2012,Lexus,IS 250,Base,Sedan,automatic,jthbf5c26c5165591,fl,3.6,23963.0,gray,beige,lexus financial services,21400,21200,2015-07-07 06:30:00
2013,Lexus,RX 350,Base,SUV,automatic,2t2bk1ba7dc180762,fl,4.0,10196.0,black,black,lexus financial services,33300,37800,2015-07-09 07:30:00
2013,BMW,3 Series,335i,Coupe,,wbakg7c58dj438119,oh,4.1,27932.0,black,black,financial services remarketing (repos),32500,32250,2015-07-07 06:30:00
2011,Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gc1kxcg7bf179461,pa,2.1,103843.0,white,gray,lease plan usa,21000,21700,2015-07-07 06:30:00
2012,BMW,6 Series,640i,Coupe,automatic,wbalw3c54cc892032,ca,4.3,30448.0,black,black,financial services remarketing (lease),37000,36900,2015-07-02 07:30:00
2012,Ford,Fusion,SEL,Sedan,automatic,3fahp0ja6cr444564,mi,2.7,29366.0,silver,black,"ford motor credit company,llc",12600,11800,2015-07-09 06:00:00
2011,Ford,Fiesta,SE,Sedan,manual,3fadp4bj0bm138007,mi,2.0,74964.0,black,black,"ford motor credit company,llc",5775,5200,2015-07-02 06:30:00
2014,Ford,Expedition,EL King Ranch,SUV,automatic,1fmjk1j55eef46359,il,2.5,33316.0,black,beige,avis budget group,31000,31100,2015-07-09 07:00:00
2014,Ford,Mustang,V6,Convertible,automatic,1zvbp8em3e5285881,il,4.1,33482.0,red,black,avis budget group,10950,18200,2015-07-02 07:00:00
2012,Mercedes-Benz,C-Class,C250,Coupe,automatic,wddgj4hb3cf930989,fl,3.5,33276.0,—,gray,mercedes-benz financial services,20700,21600,2015-07-07 06:00:00
2007,Nissan,Titan,SE,Crew Cab,automatic,1n6ba07a57n214352,fl,2.2,54236.0,gray,gray,remktgedge / cars / carfinance capital llc,9950,12000,2015-07-08 06:00:00
2013,Kia,Rio,LX,Sedan,automatic,knadm4a36d6283901,tx,1.9,81874.0,silver,gray,santander consumer,5975,5500,2015-07-02 08:00:00
2012,Ford,Fusion,SEL,Sedan,automatic,3fahp0jaxcr185755,co,4.4,61723.0,silver,black,"ford motor credit company,llc pd",10200,11300,2015-07-08 08:00:00
2012,Lexus,RX 350,Base,SUV,automatic,2t2zk1ba0cc079074,fl,3.5,35363.0,black,black,lexus financial services,25800,24500,2015-07-08 07:30:00
2013,Chevrolet,Cruze,2LT,Sedan,automatic,1g1pe5sb9d7229830,mn,3.4,41018.0,white,black,hertz car exchange inc/oklahoma city,10850,10800,2015-07-01 07:30:00
2013,Ford,C-Max Hybrid,SEL,Wagon,automatic,1fadp5bu5dl524135,ny,3.8,79671.0,silver,black,"ford motor credit company,llc",9450,6400,2015-07-07 07:00:00
2012,Infiniti,G Coupe,G37,G Coupe,automatic,jn1cv6ek5cm421899,fl,4.1,32184.0,gray,black,nissan infiniti lt,21000,19800,2015-07-07 06:15:00
2002,Maserati,Spyder,GT,Convertible,automatic,zambb18a820006875,ca,3.9,29829.0,silver,blue,american road leasing inc,13800,15750,2015-07-08 09:15:00
2014,Dodge,Charger,SE,Sedan,automatic,2c3cdxbg9eh324768,ca,4.0,16554.0,blue,black,hertz corporation/gdp,16500,15500,2015-07-01 09:30:00
2014,Ford,F-150,XLT,SuperCrew,automatic,1ftfw1et8eke28315,fl,3.7,8803.0,red,gray,tdaf remarketing,30800,29100,2015-07-03 06:00:00
2014,Ford,Fusion,SE,Sedan,,1fa6p0h76e5399438,pa,4.2,33270.0,white,black,avis budget group,16700,12700,2015-07-02 07:00:00
2011,Cadillac,SRX,Base,SUV,automatic,3gyfngey8bs595298,tx,4.3,55334.0,red,gray,td auto finance,16750,16000,2015-07-08 07:15:00
2011,Ford,F-150,XLT,SuperCrew,automatic,1ftfw1et4bfb81928,il,2.8,77647.0,silver,gray,"ford motor credit company,llc",20300,20000,2015-07-08 07:00:00
2009,Mercedes-Benz,C-Class,C350 Sport,Sedan,automatic,wddgf56x19f215580,tx,3.4,96147.0,gray,black,meridian remarketing,12450,12700,2015-07-08 07:00:00
2006,Chevrolet,Suburban,LS 1500,SUV,automatic,3gnec16z36g126518,tx,2.3,202701.0,white,gray,td auto finance,2725,1600,2015-07-01 07:15:00
2014,Chevrolet,Sonic,LTZ,Sedan,automatic,1g1je5sg5e4124206,az,2.2,43715.0,gray,black,the hertz corporation,10650,10300,2015-07-02 09:30:00
2007,Buick,Lucerne,CXL,Sedan,automatic,1g4hd57267u109914,fl,2.7,99233.0,silver,gray,westfall auto sales,6375,7360,2015-07-07 14:00:00
2014,Dodge,Avenger,SE,Sedan,automatic,1c3cdzab5en193556,ca,1.9,19699.0,silver,black,tdaf remarketing,11700,8900,2015-07-07 09:30:00
2013,Ford,Escape,SE,SUV,automatic,1fmcu9gx6duc72538,ut,2.7,22733.0,—,gray,lease plan usa,17150,16500,2015-07-08 08:30:00
2012,BMW,5 Series Gran Turismo,550i xDrive,Hatchback,automatic,wbasp4c58cc341973,nv,4.4,36202.0,beige,tan,financial services remarketing (lease),30100,28500,2015-07-02 07:30:00
2012,Toyota,4Runner,SR5,SUV,automatic,jtebu5jr5c5094399,tx,3.8,62296.0,—,black,mike albert fleet solutions,26500,25100,2015-07-09 09:00:00
2011,Chevrolet,Silverado 1500,LT,Extended Cab,automatic,1gcrcse00bz433917,tx,2.8,78075.0,black,black,cenizo financial corporation inc,17200,15100,2015-07-01 07:00:00
2010,GMC,Yukon,Denali,SUV,automatic,1gkukeef8ar273825,fl,3.3,39272.0,black,black,braman motorcars,30800,32400,2015-07-06 06:30:00
2010,Jeep,Wrangler,Sport,SUV,manual,1j4aa2d1xal187421,fl,2.9,55577.0,black,gray,braman motorcars,17250,14000,2015-07-06 06:30:00
2010,Lincoln,MKS,Base,Sedan,automatic,1lnhl9ft7ag606061,mi,2.0,60869.0,white,beige,remarketing by ge/flagship credit acceptance,15950,13900,2015-07-02 06:30:00
2009,Mercedes-Benz,M-Class,ML350 4MATIC,SUV,automatic,4jgbb86e79a492355,ca,4.0,99968.0,black,black,clear view systems,14800,15000,2015-07-07 09:30:00
2007,Chevrolet,Tahoe,LT,SUV,automatic,1gnfc130x7r101448,ca,2.9,104120.0,white,gray,m l sim,16550,16300,2015-07-07 09:00:00
2007,Nissan,Quest,3.5 S,Minivan,,5n1bv28ux7n110351,md,1.9,115423.0,brown,beige,shannon auto sales,3650,3100,2015-07-07 06:30:00
2014,Ford,E-Series Van,E-250,E-Series Van,automatic,1ftne2ew4eda30618,mn,3.5,11467.0,white,gray,u-haul,19000,20200,2015-07-02 07:30:00
2013,Ford,Mustang,V6,Coupe,automatic,1zvbp8am8d5226930,ca,4.2,23815.0,black,black,"ford motor credit company,llc pd",27100,18400,2015-07-02 09:30:00
2013,Nissan,Maxima,3.5 SV,Sedan,automatic,1n4aa5apxdc827413,tx,3.3,50363.0,silver,black,the hertz corporation,14650,13500,2015-07-02 08:00:00
2008,Dodge,Ram Pickup 1500,ST,Quad Cab,automatic,1d7hu18228j222571,mi,1.9,85008.0,black,gray,automobiles paille inc,15100,11400,2015-07-07 08:00:00
2013,Ford,F-150,XL,SuperCrew,automatic,1ftfw1ef6dkf58506,tx,4.1,52992.0,white,gray,enterprise fleet management exchange,24200,18100,2015-07-14 06:30:00
2013,Ram,1500,Tradesman,Crew Cab,automatic,1c6rr7kt6ds567179,tx,2.6,45463.0,white,gray,tdaf remarketing,24100,23000,2015-07-01 07:15:00
2012,Honda,Civic,LX,sedan,automatic,19xfb2f50ce392296,ca,1.9,34353.0,gray,gray,"ahfc/honda lease trust/hvt, inc.",10650,5200,2015-07-07 09:30:00
2009,BMW,1 Series,128i,Coupe,manual,wbaup93589vf45999,tx,4.1,79320.0,black,black,tdaf remarketing,11750,11300,2015-07-09 09:00:00
2013,MINI,Cooper Clubman,S,Hatchback,manual,wmwzg3c51dty32511,nc,4.8,38369.0,red,black,hendrick mini,15150,15700,2015-07-08 11:00:00
2013,Ram,2500,Tradesman,Crew Cab,automatic,3c6ur5hl8dg606335,tx,2.5,63405.0,white,gray,enterprise fleet management exchange,27300,22900,2015-07-01 07:20:00
2012,Infiniti,G Coupe,G37x,G Coupe,automatic,jn1cv6el0cm470372,tn,4.0,54680.0,blue,black,nissan infiniti lt,19400,17200,2015-07-09 06:45:00
2014,BMW,M6 Gran Coupe,Base,Sedan,automatic,wbs6c9c5xed467058,ga,4.9,11561.0,gray,black,financial services remarketing (lease),86000,86600,2015-07-03 06:00:00
2011,Land Rover,LR4,V8,SUV,automatic,salag2d48ba557172,oh,4.4,63660.0,white,tan,luxury motor car company,28600,28500,2015-07-01 07:30:00
2012,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsf2d40ca732510,oh,1.9,62507.0,black,beige,fiserv/usb dealer services northstar exchange,31300,31500,2015-07-07 06:30:00
2012,Land Rover,Range Rover Evoque,Pure,SUV,,salvv2bg0ch606393,pa,4.2,58828.0,silver,black,manheim imports,33500,32250,2015-07-08 07:30:00
2007,BMW,X5,4.8i,SUV,,5uxfe83547lz43260,pa,2.4,67730.0,gray,black,mercedes benz of alexandria,14800,13250,2015-07-10 06:00:00
2014,Dodge,Journey,SXT,SUV,automatic,3c4pdcbg7et177976,fl,4.4,20949.0,gray,black,hertz corporation/gdp,15750,15000,2015-07-01 07:30:00
2014,GMC,Savana Cargo,2500,van,automatic,1gtw7fca4e1904559,ga,2.6,8635.0,white,gray,u-haul,18900,19400,2015-07-07 17:15:00
2014,Ram,1500,Tradesman,Regular Cab,automatic,3c6jr6at6eg219514,mi,4.8,10504.0,white,gray,grace motors,18250,16900,2015-07-07 06:00:00
2014,Toyota,Camry Hybrid,LE,Sedan,automatic,4t1bd1fk5eu120707,ga,4.8,31374.0,white,black,flag/reeves import motorca,16900,18000,2015-07-07 10:10:00
2008,BMW,3 Series,328xi,Sedan,,wbavc73588kx90755,pa,2.9,86536.0,black,brown,mv motorsports,9650,11300,2015-07-03 06:00:00
2014,Ford,Expedition,EL King Ranch,SUV,automatic,1fmjk1j59eef38989,tn,4.3,33474.0,—,gray,avis budget group,31000,31700,2015-07-09 08:00:00
2012,Ford,Fusion,SEL,Sedan,automatic,3fahp0ja8cr202777,ny,4.1,33933.0,brown,beige,"ford motor credit company,llc",12200,11300,2015-07-07 07:30:00
2011,Lexus,RX 350,Base,SUV,automatic,2t2zk1ba6bc061676,ga,4.3,43428.0,gray,gray,ford-lincoln dealer program,23400,25000,2015-07-07 06:30:00
2014,Ford,Flex,Limited,Wagon,automatic,2fmgk5d80ebd22368,ny,3.6,32498.0,brown,beige,ars/enterprise,25100,25700,2015-07-07 06:15:00
2013,Lincoln,MKX,Base,SUV,automatic,2lmdj8jk8dbl18076,mi,4.9,20759.0,red,black,"ford motor credit company,llc",28500,27300,2015-07-08 10:30:00
2013,Nissan,Sentra,SV,Sedan,automatic,3n1ab7ap6dl619569,il,4.1,46369.0,gray,black,nissan-infiniti lt,9825,10900,2015-07-02 07:00:00
2013,Subaru,Legacy,2.5i Limited,Sedan,automatic,4s3bmck61d3033089,tx,3.6,16893.0,white,tan,"jpmorgan chase bank,n.a.",19150,17000,2015-07-09 09:00:00
2013,Toyota,Sienna,Limited 7-Passenger,Minivan,automatic,5tddk3dc7ds060944,nj,3.5,69637.0,—,beige,wheels exchange llc,28000,23400,2015-07-08 07:30:00
2012,Ford,F-250 Super Duty,Lariat,Crew Cab,automatic,1ft7w2bt8cea85905,fl,3.6,50067.0,red,black,"ford motor credit company,llc",39500,38400,2015-07-07 06:30:00
2012,Honda,Accord,LX,Sedan,automatic,1hgcp2f3xca131328,ga,2.8,55749.0,silver,gray,"ahfc/honda lease trust/hvt, inc.",10750,9000,2015-07-09 07:30:00
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap7cc197924,il,1.9,36566.0,white,tan,nissan-infiniti lt,11400,9800,2015-07-09 07:00:00
2008,Ford,Explorer,XLT,SUV,,1fmeu73e68ub00985,nc,3.7,141335.0,silver,gray,primeritus remarketing / chesterfield impor,5075,4500,2015-07-06 06:30:00
2014,Dodge,Challenger,SXT,Coupe,automatic,2c3cdyagxeh195639,tx,3.6,18858.0,red,black,chrysler capital,19000,18500,2015-07-09 09:00:00
2014,Dodge,Charger,SE,Sedan,,2c3cdxbg2eh309089,va,3.7,22334.0,blue,gray,hertz corporation/gdp,16300,16000,2015-07-01 07:30:00
2014,Dodge,Charger,SE,Sedan,,2c3cdxbg0eh265366,va,4.7,23502.0,gray,black,hertz corporation/gdp,16200,16100,2015-07-08 07:15:00
2014,Dodge,Charger,SXT,Sedan,,2c3cdxhg6eh328915,va,3.7,21309.0,gray,black,hertz corporation/gdp,17950,17400,2015-07-08 07:15:00
2014,Dodge,Charger,SE,Sedan,,2c3cdxbg1eh265229,va,4.4,24821.0,gray,black,hertz corporation/gdp,16100,15800,2015-07-08 07:15:00
2014,Dodge,Charger,SXT,Sedan,,2c3cdxhg5eh288228,va,4.9,20768.0,white,black,hertz corporation/gdp,17950,17700,2015-07-08 07:15:00
2014,Ford,F-150,XLT,SuperCrew,automatic,1ftfw1ef2efb19023,fl,4.7,9262.0,white,gray,tdaf remarketing,30200,29100,2015-07-03 06:00:00
2014,Ford,Mustang,V6,Convertible,automatic,1zvbp8emxe5232224,fl,3.7,52152.0,white,black,dtg operations inc,13950,16200,2015-07-07 06:15:00
2014,Ford,Mustang,V6,Convertible,automatic,1zvbp8em9e5317328,nj,4.9,16830.0,white,black,ars/enterprise,19500,21000,2015-07-07 06:15:00
2013,BMW,3 Series,328i,Coupe,automatic,wbake5c55dj106861,ca,3.7,18782.0,black,black,financial services remarketing (lease),22000,23000,2015-07-02 09:30:00
2012,Acura,TL,Technology Package,Sedan,automatic,19uua8f50ca033953,ca,3.6,56148.0,black,black,american road leasing inc,18300,20500,2015-07-01 09:30:00
2012,Chevrolet,Impala,LS Fleet,Sedan,automatic,2g1wf5e3xc1265888,ca,2.8,44925.0,gray,gray,caldwell leasing,9125,9500,2015-07-07 09:30:00
2012,Dodge,Journey,Crew,SUV,automatic,3c4pdcdg1ct342284,mi,4.2,39169.0,white,black,fiserv/usb dealer services northstar exchange,15250,15000,2015-07-08 07:30:00
2012,Nissan,Leaf,SL,Hatchback,automatic,jn1az0cp5ct016137,ca,4.4,19723.0,white,tan,nissan-infiniti lt,8250,8250,2015-07-07 09:00:00
2014,Ford,Fusion,SE,Sedan,automatic,3fa6p0hd6er110528,tx,2.9,18908.0,white,black,"ford motor credit company,llc",15250,10600,2015-07-08 07:00:00
2014,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap0en208713,ca,3.6,40243.0,white,black,nissan motor acceptance corporation,12450,12750,2015-07-07 09:30:00
2013,Chevrolet,Impala,LT Fleet,Sedan,automatic,2g1wg5e38d1215702,tx,2.5,52114.0,red,gray,the hertz corporation,9500,8900,2015-07-08 07:30:00
2013,Mercedes-Benz,E-Class,E350 Sport BlueTEC,Sedan,automatic,wddhf2eb5da742536,ca,4.0,27041.0,—,off-white,mercedes-benz financial services,28000,29500,2015-07-02 09:30:00
2014,BMW,3 Series,320i,Sedan,automatic,wba3b1g59ent00500,ga,4.9,16621.0,blue,beige,bank of america,21400,22200,2015-07-08 07:30:00
2012,Ram,1500,ST,Regular Cab,automatic,3c6jd6at0cg136110,ms,3.6,28283.0,black,black,chrysler capital,16250,14000,2015-07-14 06:30:00
2007,Chrysler,Town and Country,Touring,Minivan,automatic,2a4gp54l17r273163,sc,1.9,127680.0,burgundy,gray,crews chevrolet,2550,2300,2015-07-07 07:00:00
2007,Jeep,Commander,Limited,SUV,,1j8hh58237c547845,ga,1.9,99892.0,black,black,bank of america,9800,10200,2015-07-07 06:30:00
2014,Ford,Explorer,XLT,SUV,automatic,1fm5k8d85egc50715,tn,4.6,33444.0,—,black,avis budget group,9225,27900,2015-07-09 08:00:00
2014,Ford,Focus,SE,Hatchback,automatic,1fadp3k22el318338,tn,3.9,33936.0,—,black,avis budget group,16700,11900,2015-07-01 07:00:00
2014,Ford,Fusion,SE,Sedan,automatic,3fa6p0h9xer279561,tn,4.3,33382.0,white,tan,avis budget group,26600,15200,2015-07-09 08:00:00
2014,Ford,Fusion Hybrid,Titanium,Sedan,automatic,3fa6p0ru0er332819,tn,5.0,33998.0,—,black,avis budget group,30500,18900,2015-07-09 08:00:00
2014,Nissan,Titan,SV,Crew Cab,automatic,1n6aa0ekxen503246,il,4.6,21467.0,white,gray,wells fargo dealer services,28100,20600,2015-07-01 07:30:00
2015,Hyundai,Genesis,3.8,Sedan,automatic,kmhgn4je0fu039752,fl,5.0,3866.0,black,beige,hyundai motor finance,35300,34000,2015-07-03 06:00:00
2013,Ford,F-150,XLT,SuperCab,automatic,1ftex1em1dfa39718,ma,4.2,81109.0,green,gray,vehicle remarketing services,18850,18300,2015-07-07 06:15:00
2013,Mercedes-Benz,C-Class,C250 Sport,Sedan,automatic,wddgf4hb7dr249042,ca,3.7,49147.0,white,—,mercedes-benz finc wholesale advantage,18400,21000,2015-07-02 09:30:00
2013,Nissan,Murano,SV,SUV,automatic,jn8az1mw3dw314604,tx,3.8,52722.0,gray,black,the hertz corporation,15100,15500,2015-07-02 09:00:00
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap3fc261936,tx,4.7,3145.0,red,—,capital remarketing,16200,15700,2015-07-08 07:00:00
2012,Hyundai,Sonata,SE,Sedan,automatic,5npec4ac4ch501154,fl,4.5,39960.0,blue,gray,hyundai motor finance,12600,12000,2015-07-07 06:30:00
2012,Infiniti,G Coupe,G37,G Coupe,automatic,jn1cv6ek6cm421085,ca,4.0,21122.0,white,gray,nissan infiniti lt,22100,22500,2015-07-02 09:30:00
2012,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap0cm626189,ca,4.7,32377.0,white,black,nissan infiniti lt,18450,19750,2015-07-02 09:30:00
2012,Nissan,Altima,2.5 S,Coupe,automatic,1n4al2ep4cc202216,ca,2.7,33666.0,black,black,remarketing by ge/nextgear capital,13400,11500,2015-07-07 09:00:00
2011,Dodge,Caliber,Heat,Wagon,automatic,1b3cb5ha3bd110815,ga,2.8,96066.0,gray,gray,kern automotive group inc,6725,6400,2015-07-07 06:30:00
2011,MINI,Cooper Clubman,S,Hatchback,automatic,wmwzg3c59bty35802,tx,3.4,53564.0,silver,tan,santander consumer,11150,12100,2015-07-01 07:20:00
2008,Jeep,Wrangler,X,SUV,manual,1j4fa241x8l626567,fl,2.6,88272.0,black,gray,gm financial,13200,13100,2015-07-08 06:00:00
2015,Mercedes-Benz,GLK-Class,GLK350,SUV,automatic,wdcgg5hb6fg357514,ca,3.5,2188.0,white,black,jordan auto,34900,33000,2015-07-09 09:00:00
2015,Toyota,Camry,LE,Sedan,automatic,4t1bf1fk5fu496335,fl,2.5,2.0,silver,black,florida auto financial group,16800,29400,2015-07-07 06:10:00
2009,Ford,Mustang,Premium,Coupe,automatic,1zvht80n395100370,ca,2.5,98242.0,red,gray,tdaf remarketing,6650,6000,2015-07-07 09:30:00
2007,Ford,Edge,SEL,SUV,automatic,2fmdk38c57ba97468,hi,3.7,101541.0,gold,beige,wells fargo dealer services,8075,6000,2015-07-07 09:30:00
2007,Chrysler,Pacifica,Touring,Wagon,automatic,2a8gm68x47r334824,fl,1.9,67520.0,black,gray,tdaf remarketing,5025,6100,2015-07-07 14:00:00
2004,Chevrolet,Corvette,Z06,Coupe,manual,1g1yy12s045121256,ca,4.1,69537.0,yellow,black,car web,18450,20000,2015-07-08 09:30:00
2013,Ford,Taurus,SHO,Sedan,automatic,1fahp2kt0dg171903,fl,5.0,46643.0,black,black,"ford motor credit company,llc",23000,23100,2015-07-07 06:30:00
2012,Jeep,Wrangler,Unlimited Sahara,SUV,manual,1c4bjweg2cl181281,mi,3.7,53975.0,black,black,automobiles paille inc,25600,23600,2015-07-03 06:00:00
2011,Chevrolet,Silverado 1500,LT,Extended Cab,automatic,1gcrkse38bz460764,fl,2.8,47359.0,red,black,tdaf remarketing,22800,25500,2015-07-07 06:00:00
2014,Kia,Forte,LX,Sedan,automatic,knafk4a62e5189529,fl,2.8,18173.0,black,gray,primeritus remarketing/crescent bank & trust,11450,8500,2015-07-01 13:00:00
2014,Volkswagen,Jetta,SE PZEV,Sedan,manual,3vwb17aj8em362939,il,4.4,,white,black,st charles chrysler dodge jeep inc,12250,11700,2015-07-02 07:00:00
2013,Ford,F-150,FX4,SuperCrew,automatic,1ftfw1ef4dfc05884,fl,4.4,51490.0,white,gray,tdaf remarketing,24300,26200,2015-07-07 06:30:00
2013,Nissan,Frontier,SV,Crew Cab,,1n6ad0ev5dn717514,pa,3.9,42154.0,gray,gray,the hertz corporation,19700,20800,2015-07-01 07:30:00
2013,Ram,1500,Tradesman,Crew Cab,automatic,1c6rr7kt2ds705350,tx,3.8,110159.0,white,gray,enterprise fleet management exchange,23700,14700,2015-07-14 06:30:00
2013,Ram,2500,Tradesman,Crew Cab,automatic,3c6ur5hl6dg580964,tx,1.9,92961.0,white,gray,enterprise fleet management exchange,22500,23500,2015-07-02 08:00:00
2012,Infiniti,M,M37,Sedan,automatic,jn1by1ap4cm331618,ca,3.6,24072.0,black,black,nissan infiniti lt,26100,25000,2015-07-08 07:30:00
2012,Toyota,Highlander,SE,SUV,automatic,5tdbk3eh9cs143470,wi,2.6,22277.0,—,gray,toyota financial services,25600,24300,2015-07-08 07:00:00
